county_name,median_income,population,bachelors_degree,labor_force,median_rent,commute_time,owner_occupied,renter_occupied,state_fips,county_fips
"Cheyenne County, Colorado",65577.0,1726.0,196.0,70.0,860.0,784.0,584.0,156.0,08,017
"Clear Creek County, Colorado",87169.0,9403.0,2202.0,449.0,1201.0,4241.0,3672.0,917.0,08,019
"Conejos County, Colorado",44093.0,7553.0,818.0,355.0,686.0,2555.0,2438.0,649.0,08,021
"Costilla County, Colorado",34578.0,3534.0,441.0,158.0,691.0,1027.0,1167.0,363.0,08,023
"Crowley County, Colorado",40685.0,5782.0,387.0,557.0,988.0,1421.0,936.0,379.0,08,025
"Custer County, Colorado",66250.0,4885.0,853.0,267.0,865.0,1558.0,1897.0,284.0,08,027
"Delta County, Colorado",56349.0,31173.0,3710.0,1510.0,933.0,10471.0,9328.0,2935.0,08,029
"Denver County, Colorado",85853.0,710800.0,172213.0,28257.0,1665.0,323655.0,159483.0,163481.0,08,031
"Dolores County, Colorado",64708.0,2329.0,300.0,128.0,1513.0,913.0,1020.0,165.0,08,033
"Douglas County, Colorado",139010.0,360206.0,94158.0,21244.0,1953.0,147873.0,102929.0,29042.0,08,035
"Eagle County, Colorado",98887.0,55650.0,14027.0,2996.0,1868.0,27447.0,13774.0,6310.0,08,037
"Elbert County, Colorado",124360.0,26457.0,4850.0,1564.0,1436.0,11598.0,8881.0,633.0,08,039
"El Paso County, Colorado",82748.0,730323.0,117443.0,39163.0,1507.0,319899.0,183106.0,93265.0,08,041
"Fremont County, Colorado",56165.0,49107.0,5340.0,1606.0,959.0,14785.0,13326.0,4351.0,08,043
"Garfield County, Colorado",82772.0,61683.0,8965.0,3287.0,1444.0,30138.0,15653.0,6737.0,08,045
"Gilpin County, Colorado",95902.0,5856.0,973.0,248.0,1263.0,3143.0,2243.0,610.0,08,047
"Grand County, Colorado",79367.0,15724.0,2648.0,707.0,1243.0,7097.0,4535.0,1703.0,08,049
"Gunnison County, Colorado",76538.0,17018.0,4652.0,1079.0,1168.0,8829.0,4898.0,2861.0,08,051
"Hinsdale County, Colorado",58712.0,911.0,197.0,21.0,979.0,363.0,372.0,106.0,08,053
"Huerfano County, Colorado",49631.0,6896.0,847.0,437.0,735.0,2050.0,2231.0,646.0,08,055
"Jackson County, Colorado",38686.0,1440.0,174.0,122.0,1266.0,505.0,496.0,149.0,08,057
"Jefferson County, Colorado",103167.0,580519.0,132350.0,26462.0,1696.0,255814.0,168238.0,70134.0,08,059
"Kiowa County, Colorado",45250.0,1347.0,117.0,31.0,813.0,609.0,407.0,144.0,08,061
"Kit Carson County, Colorado",58992.0,7039.0,578.0,239.0,931.0,3155.0,2004.0,975.0,08,063
"Lake County, Colorado",78942.0,7403.0,1245.0,462.0,1554.0,4075.0,2196.0,641.0,08,065
"La Plata County, Colorado",81936.0,55983.0,12325.0,2961.0,1344.0,24237.0,16036.0,6655.0,08,067
"Larimer County, Colorado",87199.0,359363.0,73222.0,22650.0,1584.0,156700.0,96055.0,52796.0,08,069
"Las Animas County, Colorado",48965.0,14422.0,1069.0,635.0,806.0,5158.0,4688.0,1943.0,08,071
"Lincoln County, Colorado",59167.0,5583.0,766.0,196.0,820.0,1972.0,1368.0,554.0,08,073
"Logan County, Colorado",54864.0,21302.0,1791.0,1099.0,854.0,9405.0,5713.0,2272.0,08,075
"Mesa County, Colorado",68077.0,156131.0,22061.0,8538.0,1089.0,63962.0,45317.0,17781.0,08,077
"Mineral County, Colorado",58929.0,794.0,278.0,11.0,824.0,378.0,308.0,110.0,08,079
"Moffat County, Colorado",63983.0,13232.0,1333.0,589.0,974.0,5803.0,3467.0,1720.0,08,081
"Montezuma County, Colorado",61377.0,26070.0,3328.0,1208.0,893.0,9681.0,7736.0,2784.0,08,083
"Montrose County, Colorado",62817.0,42823.0,5769.0,1996.0,1061.0,16279.0,12961.0,4081.0,08,085
"Morgan County, Colorado",70471.0,29045.0,2194.0,1429.0,1038.0,12397.0,7022.0,3850.0,08,087
"Otero County, Colorado",47500.0,18580.0,1399.0,1233.0,802.0,6757.0,5282.0,2312.0,08,089
"Ouray County, Colorado",78750.0,4936.0,1275.0,99.0,1239.0,1832.0,1864.0,571.0,08,091
"Park County, Colorado",85019.0,17597.0,3305.0,511.0,1788.0,6865.0,6863.0,825.0,08,093
"Phillips County, Colorado",58474.0,4493.0,572.0,164.0,848.0,1874.0,1319.0,441.0,08,095
"Pitkin County, Colorado",96123.0,17325.0,5045.0,655.0,1772.0,8827.0,5282.0,2832.0,08,097
"Prowers County, Colorado",49422.0,11968.0,777.0,809.0,764.0,5034.0,3200.0,1307.0,08,099
"Pueblo County, Colorado",59436.0,168135.0,18044.0,8527.0,967.0,65800.0,44861.0,22229.0,08,101
"Rio Blanco County, Colorado",69882.0,6511.0,711.0,398.0,893.0,2615.0,1976.0,537.0,08,103
"Rio Grande County, Colorado",57591.0,11442.0,1693.0,531.0,649.0,4637.0,3376.0,1281.0,08,105
"Routt County, Colorado",95144.0,24944.0,5931.0,1067.0,1721.0,11471.0,7863.0,2416.0,08,107
"Saguache County, Colorado",51946.0,6454.0,627.0,279.0,720.0,2199.0,2235.0,836.0,08,109
"San Juan County, Colorado",67344.0,690.0,134.0,9.0,1031.0,311.0,185.0,152.0,08,111
"San Miguel County, Colorado",72829.0,8082.0,2874.0,253.0,1267.0,4103.0,2351.0,1499.0,08,113
"Sedgwick County, Colorado",45855.0,2391.0,309.0,141.0,692.0,945.0,717.0,332.0,08,115
"Summit County, Colorado",100611.0,30955.0,7876.0,1059.0,1807.0,15041.0,8200.0,3550.0,08,117
"Teller County, Colorado",69655.0,24758.0,4448.0,718.0,1609.0,9391.0,8835.0,2205.0,08,119
"Washington County, Colorado",59087.0,4817.0,561.0,207.0,908.0,1966.0,1426.0,604.0,08,121
"Weld County, Colorado",89182.0,331466.0,42730.0,18786.0,1351.0,147333.0,86836.0,28700.0,08,123
"Yuma County, Colorado",60118.0,9938.0,1020.0,333.0,866.0,4369.0,2799.0,1154.0,08,125
"Capitol Planning Region, Connecticut",88190.0,977165.0,154850.0,56715.0,1297.0,421751.0,252141.0,134408.0,09,110
"Greater Bridgeport Planning Region, Connecticut",83147.0,326381.0,52095.0,19659.0,1446.0,137595.0,77956.0,39541.0,09,120
"Lower Connecticut River Valley Planning Region, Connecticut",99742.0,175244.0,32151.0,8835.0,1345.0,80435.0,54922.0,18162.0,09,130
"Naugatuck Valley Planning Region, Connecticut",82939.0,451887.0,60414.0,22110.0,1218.0,201540.0,119006.0,58650.0,09,140
"Northeastern Connecticut Planning Region, Connecticut",83119.0,95687.0,9844.0,4643.0,1119.0,42564.0,28696.0,9878.0,09,150
"Northwest Hills Planning Region, Connecticut",87971.0,112696.0,18125.0,5294.0,1149.0,50094.0,34234.0,11742.0,09,160
"South Central Connecticut Planning Region, Connecticut",83617.0,571298.0,81523.0,34556.0,1408.0,251077.0,137967.0,88187.0,09,170
"Southeastern Connecticut Planning Region, Connecticut",80330.0,280293.0,38034.0,14960.0,1254.0,123815.0,75262.0,38548.0,09,180
"Western Connecticut Planning Region, Connecticut",118930.0,620666.0,126881.0,32538.0,1952.0,262656.0,152404.0,78103.0,09,190
"Kent County, Delaware",69278.0,182400.0,19471.0,10044.0,1224.0,77149.0,48353.0,20352.0,10,001
"New Castle County, Delaware",85309.0,570567.0,86580.0,32130.0,1327.0,245561.0,150245.0,70192.0,10,003
"Sussex County, Delaware",75406.0,240668.0,33162.0,8907.0,1162.0,91616.0,81325.0,18533.0,10,005
"District of Columbia, District of Columbia",101722.0,670587.0,124860.0,26932.0,1817.0,275130.0,130865.0,184920.0,11,001
"Alachua County, Florida",57566.0,279729.0,40168.0,22150.0,1191.0,116387.0,59226.0,49371.0,12,001
"Baker County, Florida",67872.0,27969.0,1603.0,1114.0,959.0,10505.0,7186.0,1818.0,12,003
"Bay County, Florida",65999.0,181055.0,22211.0,7819.0,1311.0,79287.0,51208.0,23470.0,12,005
"Bradford County, Florida",54759.0,27816.0,1602.0,1244.0,902.0,9651.0,6168.0,2899.0,12,007
"Brevard County, Florida",71308.0,610723.0,91368.0,26515.0,1327.0,238313.0,189103.0,57547.0,12,009
"Broward County, Florida",70331.0,1940907.0,299209.0,88879.0,1683.0,858737.0,466131.0,275842.0,12,011
"Calhoun County, Florida",41526.0,13753.0,769.0,636.0,610.0,4331.0,3406.0,1042.0,12,013
"Charlotte County, Florida",62164.0,189900.0,24826.0,5705.0,1206.0,57159.0,69787.0,14884.0,12,015
"Citrus County, Florida",52569.0,155173.0,15052.0,5226.0,1000.0,43140.0,57661.0,9890.0,12,017
"Clay County, Florida",82242.0,219650.0,28107.0,11325.0,1372.0,90512.0,61040.0,18664.0,12,019
"Collier County, Florida",82011.0,380221.0,66537.0,14796.0,1599.0,139949.0,117362.0,39406.0,12,021
"Columbia County, Florida",53501.0,69832.0,5293.0,3230.0,905.0,25236.0,18850.0,7541.0,12,023
"DeSoto County, Florida",45000.0,34258.0,1960.0,1661.0,861.0,11323.0,8784.0,3556.0,12,027
"Dixie County, Florida",45057.0,16737.0,661.0,700.0,805.0,4998.0,5117.0,1047.0,12,029
"Duval County, Florida",65579.0,995708.0,146544.0,47692.0,1293.0,433097.0,228080.0,168052.0,12,031
"Escambia County, Florida",61642.0,321296.0,38493.0,18546.0,1170.0,127841.0,79891.0,46646.0,12,033
"Flagler County, Florida",69251.0,117515.0,16803.0,4266.0,1561.0,40422.0,37680.0,9869.0,12,035
"Franklin County, Florida",58107.0,12276.0,1120.0,361.0,1045.0,3888.0,3840.0,921.0,12,037
"Gadsden County, Florida",45721.0,43746.0,3856.0,1903.0,781.0,14934.0,11728.0,4157.0,12,039
"Gilchrist County, Florida",56823.0,18070.0,1284.0,835.0,801.0,7100.0,5684.0,1188.0,12,041
"Glades County, Florida",37221.0,12179.0,912.0,398.0,832.0,3259.0,3637.0,1000.0,12,043
"Gulf County, Florida",56250.0,15002.0,1515.0,591.0,1143.0,4804.0,4438.0,1210.0,12,045
"Hamilton County, Florida",47668.0,13492.0,667.0,474.0,778.0,3348.0,3233.0,1067.0,12,047
"Hardee County, Florida",44665.0,25528.0,1169.0,1373.0,904.0,8520.0,5413.0,2714.0,12,049
"Hendry County, Florida",49259.0,39902.0,1947.0,2241.0,892.0,16952.0,9269.0,4020.0,12,051
"Hernando County, Florida",59202.0,196621.0,19903.0,8026.0,1155.0,68492.0,63451.0,15718.0,12,053
"Highlands County, Florida",53679.0,102339.0,9422.0,3826.0,919.0,32398.0,35026.0,9659.0,12,055
"Hillsborough County, Florida",70612.0,1468560.0,231039.0,77858.0,1413.0,611248.0,338533.0,221437.0,12,057
"Holmes County, Florida",46063.0,19529.0,1089.0,868.0,792.0,7094.0,5409.0,1660.0,12,059
"Indian River County, Florida",67543.0,160986.0,25090.0,5901.0,1183.0,55261.0,52704.0,13031.0,12,061
"Jackson County, Florida",46144.0,47704.0,2905.0,2341.0,756.0,15210.0,12498.0,4382.0,12,063
"Jefferson County, Florida",51573.0,14458.0,1428.0,661.0,727.0,5634.0,4136.0,1383.0,12,065
"Lafayette County, Florida",57852.0,8107.0,332.0,382.0,853.0,2837.0,2057.0,498.0,12,067
"Lake County, Florida",66239.0,386829.0,46866.0,15815.0,1323.0,141734.0,117522.0,36295.0,12,069
"Lee County, Florida",69368.0,772902.0,108170.0,33312.0,1466.0,289064.0,228142.0,83206.0,12,071
"Leon County, Florida",61317.0,294128.0,46636.0,25065.0,1157.0,130563.0,61897.0,56858.0,12,073
"Levy County, Florida",49933.0,43268.0,3561.0,1640.0,798.0,15702.0,14207.0,3636.0,12,075
"Liberty County, Florida",51723.0,7704.0,518.0,514.0,884.0,2353.0,1973.0,474.0,12,077
"Madison County, Florida",43386.0,17986.0,1204.0,585.0,832.0,5856.0,4748.0,1945.0,12,079
"Manatee County, Florida",71385.0,405069.0,61199.0,15807.0,1418.0,150439.0,121011.0,40645.0,12,081
"Marion County, Florida",55265.0,378225.0,39294.0,15607.0,1092.0,127149.0,118521.0,36475.0,12,083
"Martin County, Florida",77894.0,159399.0,27796.0,5634.0,1374.0,57362.0,53652.0,13072.0,12,085
"Miami-Dade County, Florida",64215.0,2688237.0,388029.0,128000.0,1623.0,1182271.0,494141.0,458539.0,12,086
"Monroe County, Florida",80111.0,82044.0,14115.0,3126.0,1919.0,38521.0,21391.0,12997.0,12,087
"Nassau County, Florida",84085.0,91538.0,13840.0,3490.0,1171.0,37139.0,30031.0,6305.0,12,089
"Okaloosa County, Florida",73988.0,212021.0,30071.0,9677.0,1382.0,95832.0,56031.0,27303.0,12,091
"Okeechobee County, Florida",50476.0,39870.0,3190.0,2037.0,963.0,14136.0,11101.0,3818.0,12,093
"Orange County, Florida",72629.0,1427403.0,231437.0,78330.0,1553.0,623920.0,279925.0,211453.0,12,095
"Osceola County, Florida",64312.0,393745.0,47040.0,22547.0,1537.0,168208.0,78747.0,41070.0,12,097
"Palm Beach County, Florida",76066.0,1494805.0,258721.0,66414.0,1700.0,599338.0,409975.0,179619.0,12,099
"Pasco County, Florida",63187.0,569211.0,72486.0,26142.0,1282.0,204029.0,166566.0,56819.0,12,101
"Pinellas County, Florida",66406.0,959918.0,167442.0,34416.0,1389.0,386987.0,289090.0,129626.0,12,103
"Polk County, Florida",60901.0,736229.0,73601.0,38351.0,1192.0,287663.0,184335.0,79810.0,12,105
"Putnam County, Florida",44852.0,73604.0,4890.0,3179.0,844.0,23535.0,21737.0,8045.0,12,107
"St. Johns County, Florida",100020.0,278722.0,58157.0,13273.0,1601.0,102693.0,84061.0,17995.0,12,109
"St. Lucie County, Florida",66154.0,334682.0,40046.0,14520.0,1363.0,130301.0,97475.0,28968.0,12,111
"Santa Rosa County, Florida",84715.0,188994.0,25825.0,8751.0,1386.0,74740.0,54478.0,15046.0,12,113
"Sarasota County, Florida",77213.0,439392.0,77261.0,15431.0,1590.0,153579.0,151538.0,47807.0,12,115
"Seminole County, Florida",79490.0,471321.0,90716.0,22504.0,1545.0,205685.0,120506.0,62981.0,12,117
"Sumter County, Florida",70105.0,131832.0,23971.0,2154.0,1185.0,24476.0,56048.0,8257.0,12,119
"Suwannee County, Florida",49729.0,43881.0,2831.0,2644.0,760.0,16004.0,11626.0,3827.0,12,121
"Taylor County, Florida",46239.0,21421.0,1541.0,1037.0,909.0,6236.0,5779.0,1686.0,12,123
"Union County, Florida",64043.0,15524.0,679.0,738.0,785.0,3949.0,2855.0,1239.0,12,125
"Volusia County, Florida",63075.0,558520.0,71226.0,25161.0,1271.0,213455.0,167784.0,64889.0,12,127
"Wakulla County, Florida",72035.0,33732.0,2917.0,1611.0,1041.0,14136.0,9687.0,2245.0,12,129
"Walton County, Florida",74832.0,76618.0,12778.0,2932.0,1463.0,29091.0,24482.0,7009.0,12,131
"Washington County, Florida",47536.0,25014.0,1302.0,1007.0,853.0,8095.0,7126.0,1969.0,12,133
"Appling County, Georgia",43268.0,18441.0,676.0,978.0,683.0,7064.0,4990.0,1900.0,13,001
"Atkinson County, Georgia",38007.0,8265.0,306.0,620.0,566.0,3472.0,2049.0,1014.0,13,003
"Bacon County, Georgia",43938.0,11138.0,373.0,724.0,685.0,4105.0,2814.0,1095.0,13,005
"Baker County, Georgia",45417.0,2878.0,227.0,101.0,596.0,862.0,821.0,276.0,13,007
"Baldwin County, Georgia",54699.0,43778.0,3770.0,4160.0,832.0,15582.0,9974.0,5879.0,13,009
"Banks County, Georgia",69096.0,18381.0,1372.0,896.0,776.0,7649.0,4984.0,1683.0,13,011
"Barrow County, Georgia",75053.0,84399.0,7743.0,4508.0,1137.0,38287.0,22667.0,6114.0,13,013
"Bartow County, Georgia",74812.0,109410.0,10517.0,5773.0,1090.0,46659.0,27974.0,10455.0,13,015
"Ben Hill County, Georgia",38255.0,17169.0,1003.0,928.0,668.0,6896.0,4123.0,3003.0,13,017
"Berrien County, Georgia",48670.0,18187.0,1211.0,1044.0,718.0,6874.0,4677.0,2096.0,13,019
"Bibb County, Georgia",48897.0,156554.0,13738.0,8487.0,967.0,59590.0,31315.0,28165.0,13,021
"Bleckley County, Georgia",56021.0,12413.0,897.0,1112.0,757.0,4765.0,3163.0,1060.0,13,023
"Brantley County, Georgia",40166.0,18105.0,589.0,727.0,728.0,6727.0,5029.0,1620.0,13,025
"Brooks County, Georgia",42263.0,16275.0,1114.0,926.0,738.0,6290.0,4068.0,1889.0,13,027
"Bryan County, Georgia",90627.0,44995.0,5989.0,2745.0,1390.0,19983.0,11598.0,3657.0,13,029
"Bulloch County, Georgia",53675.0,79829.0,8064.0,8128.0,931.0,32617.0,15337.0,14297.0,13,031
"Burke County, Georgia",50321.0,24337.0,1667.0,1686.0,747.0,9488.0,6469.0,2444.0,13,033
"Butts County, Georgia",60076.0,25522.0,1494.0,966.0,961.0,9315.0,6290.0,2193.0,13,035
"Calhoun County, Georgia",48663.0,5594.0,295.0,297.0,676.0,1440.0,980.0,517.0,13,037
"Camden County, Georgia",68104.0,55105.0,4874.0,3236.0,1136.0,23378.0,13222.0,7123.0,13,039
"Candler County, Georgia",45519.0,10946.0,590.0,532.0,682.0,4308.0,2499.0,1604.0,13,043
"Carroll County, Georgia",66895.0,120060.0,10252.0,8044.0,1055.0,50344.0,29339.0,13657.0,13,045
"Catoosa County, Georgia",68896.0,68052.0,6953.0,3455.0,921.0,30109.0,19308.0,6467.0,13,047
"Charlton County, Georgia",45770.0,12547.0,870.0,872.0,704.0,4888.0,2989.0,1054.0,13,049
"Chatham County, Georgia",66171.0,296266.0,43032.0,15725.0,1284.0,131153.0,66733.0,50650.0,13,051
"Chattahoochee County, Georgia",52943.0,9402.0,866.0,841.0,1260.0,5359.0,634.0,1397.0,13,053
"Chattooga County, Georgia",43556.0,24902.0,950.0,880.0,753.0,8628.0,6286.0,3006.0,13,055
"Cherokee County, Georgia",100824.0,268567.0,50928.0,13716.0,1580.0,113605.0,75148.0,21875.0,13,057
"Clarke County, Georgia",48692.0,128864.0,17848.0,11972.0,1045.0,55572.0,21980.0,31356.0,13,059
"Clay County, Georgia",43264.0,2855.0,190.0,235.0,383.0,1068.0,781.0,362.0,13,061
"Clayton County, Georgia",56207.0,296312.0,25582.0,17599.0,1216.0,124910.0,55466.0,49354.0,13,063
"Clinch County, Georgia",53350.0,6713.0,412.0,490.0,547.0,2415.0,1735.0,650.0,13,065
"Cobb County, Georgia",94244.0,765813.0,163719.0,42439.0,1535.0,326536.0,193617.0,97554.0,13,067
"Coffee County, Georgia",48398.0,43056.0,2268.0,2603.0,702.0,17208.0,9846.0,5048.0,13,069
"Colquitt County, Georgia",47235.0,45813.0,2315.0,2570.0,747.0,18255.0,10714.0,5825.0,13,071
"Columbia County, Georgia",92571.0,156921.0,22587.0,8219.0,1295.0,69241.0,39501.0,10555.0,13,073
"Cook County, Georgia",46706.0,17242.0,1087.0,1165.0,887.0,7550.0,3881.0,2235.0,13,075
"Coweta County, Georgia",90031.0,147449.0,21935.0,8058.0,1326.0,64536.0,41273.0,12904.0,13,077
"Crawford County, Georgia",56948.0,12156.0,503.0,595.0,677.0,4515.0,3501.0,831.0,13,079
"Crisp County, Georgia",47463.0,20255.0,1157.0,1125.0,735.0,7772.0,4292.0,3659.0,13,081
"Dade County, Georgia",59531.0,16239.0,1474.0,1191.0,861.0,6241.0,4639.0,1435.0,13,083
"Dawson County, Georgia",84516.0,27355.0,4797.0,1316.0,1360.0,11542.0,8295.0,2048.0,13,085
"Decatur County, Georgia",47383.0,29063.0,1893.0,1433.0,796.0,10675.0,6243.0,4052.0,13,087
"DeKalb County, Georgia",76044.0,761209.0,137065.0,35938.0,1464.0,313021.0,164725.0,120005.0,13,089
"Dodge County, Georgia",46091.0,19977.0,1400.0,1006.0,695.0,7372.0,4579.0,2029.0,13,091
"Dooly County, Georgia",54109.0,11236.0,763.0,520.0,717.0,3675.0,2661.0,1126.0,13,093
"Dougherty County, Georgia",45640.0,85038.0,7102.0,5218.0,898.0,31121.0,15852.0,18189.0,13,095
"Douglas County, Georgia",76930.0,144735.0,17347.0,8991.0,1326.0,60981.0,33302.0,17250.0,13,097
"Early County, Georgia",48355.0,10753.0,621.0,695.0,803.0,4053.0,2714.0,1302.0,13,099
"Echols County, Georgia",61184.0,3707.0,195.0,276.0,789.0,1878.0,936.0,291.0,13,101
"Effingham County, Georgia",79474.0,65314.0,7658.0,3385.0,1098.0,29459.0,17578.0,5242.0,13,103
"Elbert County, Georgia",48190.0,19570.0,1180.0,896.0,828.0,7813.0,5537.0,2336.0,13,105
"Emanuel County, Georgia",47905.0,22907.0,1174.0,1151.0,724.0,8386.0,4705.0,3616.0,13,107
"Evans County, Georgia",55222.0,10759.0,731.0,644.0,715.0,4106.0,2434.0,1480.0,13,109
"Fannin County, Georgia",54857.0,25436.0,2598.0,809.0,813.0,8820.0,8809.0,2518.0,13,111
"Fayette County, Georgia",105910.0,119259.0,23851.0,7077.0,1693.0,45685.0,35025.0,7863.0,13,113
"Floyd County, Georgia",57868.0,98541.0,8512.0,6190.0,890.0,40479.0,22717.0,13279.0,13,115
"Forsyth County, Georgia",131660.0,253225.0,58027.0,14702.0,1779.0,95067.0,71824.0,12838.0,13,117
"Franklin County, Georgia",52597.0,23480.0,1587.0,1350.0,751.0,8714.0,6313.0,2226.0,13,119
"Fulton County, Georgia",86267.0,1061944.0,242267.0,57285.0,1529.0,427361.0,242049.0,208807.0,13,121
"Gilmer County, Georgia",70334.0,31519.0,3307.0,1066.0,907.0,12307.0,9791.0,3077.0,13,123
"Glascock County, Georgia",60469.0,2903.0,232.0,185.0,779.0,1248.0,746.0,306.0,13,125
"Glynn County, Georgia",65970.0,84566.0,10955.0,3765.0,1031.0,34279.0,22725.0,11266.0,13,127
"Gordon County, Georgia",57555.0,57785.0,3675.0,2725.0,830.0,24385.0,14702.0,5853.0,13,129
"Grady County, Georgia",51929.0,26075.0,1671.0,1171.0,806.0,10305.0,6412.0,3380.0,13,131
"Greene County, Georgia",77527.0,19020.0,3029.0,874.0,825.0,6583.0,6036.0,1581.0,13,133
"Gwinnett County, Georgia",82296.0,957977.0,154792.0,58172.0,1594.0,399556.0,211863.0,106108.0,13,135
"Habersham County, Georgia",61292.0,46326.0,4024.0,3085.0,861.0,19090.0,11754.0,3852.0,13,137
"Hall County, Georgia",74153.0,204953.0,21466.0,11556.0,1179.0,89030.0,48570.0,20817.0,13,139
"Hancock County, Georgia",31767.0,8588.0,538.0,286.0,576.0,2329.0,2093.0,692.0,13,141
"Haralson County, Georgia",65940.0,30178.0,2281.0,1469.0,837.0,12739.0,8239.0,3118.0,13,143
"Harris County, Georgia",85936.0,34914.0,4385.0,1791.0,869.0,14375.0,10890.0,1314.0,13,145
"Hart County, Georgia",61765.0,26110.0,2482.0,1039.0,782.0,10231.0,7748.0,2546.0,13,147
"Heard County, Georgia",62965.0,11489.0,602.0,550.0,815.0,4314.0,3143.0,1262.0,13,149
"Henry County, Georgia",79663.0,240853.0,28106.0,15419.0,1411.0,101454.0,59397.0,22835.0,13,151
"Houston County, Georgia",76968.0,164117.0,19718.0,9048.0,1094.0,72456.0,40563.0,20044.0,13,153
"Irwin County, Georgia",46383.0,9487.0,551.0,859.0,772.0,3719.0,2571.0,995.0,13,155
"Jackson County, Georgia",82056.0,77033.0,9536.0,4080.0,1007.0,32242.0,20562.0,5178.0,13,157
"Jasper County, Georgia",57374.0,14882.0,1036.0,735.0,1009.0,5972.0,4562.0,968.0,13,159
"Jeff Davis County, Georgia",41780.0,14791.0,814.0,906.0,626.0,5643.0,3623.0,1742.0,13,161
"Jefferson County, Georgia",46865.0,15591.0,794.0,977.0,701.0,6048.0,3904.0,1922.0,13,163
"Jenkins County, Georgia",31463.0,8704.0,326.0,440.0,665.0,2531.0,2729.0,568.0,13,165
"Johnson County, Georgia",47796.0,9225.0,276.0,369.0,590.0,3118.0,2401.0,889.0,13,167
"Jones County, Georgia",66288.0,28382.0,2276.0,1274.0,850.0,11724.0,8756.0,1825.0,13,169
"Lamar County, Georgia",64966.0,18676.0,1122.0,1403.0,888.0,7763.0,5263.0,1655.0,13,171
"Lanier County, Georgia",39971.0,9964.0,744.0,673.0,813.0,3493.0,2386.0,1158.0,13,173
